,lfc_R,lfc_atlas,lfc_difference,padj_R,padj_atlas,Direction_R,Direction_atlas,Direction_match
PRUPE_1G517400,1.68209037120655,1.5,0.18209037120655003,1.19556146872472e-05,7.14507206706914e-06,Up,Up,True
PRUPE_4G021900,-1.38191322909884,-1.2,0.1819132290988401,0.0091811815432779,0.008016248994629,Down,Down,True
PRUPE_7G259000,-1.2818226125283,-1.1,0.1818226125283,0.033131181147104,0.0314924683290818,Down,Down,True
PRUPE_2G005900,-1.68168846640106,-1.5,0.18168846640106007,0.000176424980842,0.000222149321162706,Down,Down,True
PRUPE_1G375900,1.28107271608646,1.1,0.1810727160864598,0.016125006279395,0.0145441027103912,Up,Up,True
PRUPE_1G233600,1.28062410612593,1.1,0.18062410612592994,0.0230353608636447,0.0240068041686296,Up,Up,True
PRUPE_1G056000,-1.28055682211506,-1.1,0.18055682211505997,0.0053400073231818,0.0061802486366942,Down,Down,True
PRUPE_8G155000,-1.68022230822272,-1.5,0.1802223082227199,1.97899889620231e-05,2.30289574129206e-05,Down,Down,True
PRUPE_3G069500,-1.18020036364047,-1.0,0.1802003636404701,0.0422527704482244,0.0444303042473749,Down,Down,True
PRUPE_7G003000,-1.48015697535276,-1.3,0.18015697535275987,0.0009276882069776,0.000594087958618513,Down,Down,True
PRUPE_2G223500,1.37984388148852,1.2,0.17984388148852015,0.0023385201879389,0.0014524473208057,Up,Up,True
PRUPE_6G303600,1.97927520737321,1.8,0.17927520737321,3.97390754622257e-08,4.37391414384353e-08,Up,Up,True
PRUPE_3G024700,-1.17834079486058,-1.0,0.17834079486057997,0.0472131184520601,0.0411067477112677,Down,Down,True
PRUPE_1G087800,-1.57815645674282,-1.4,0.17815645674282,0.0003679335124964,0.000379144334320463,Down,Down,True
PRUPE_8G265500,-2.27814053429281,-2.1,0.17814053429280996,1.43412897508472e-14,5.891393778672621e-15,Down,Down,True
PRUPE_5G107500,-1.27726875057036,-1.1,0.17726875057035985,0.0417541111867157,0.0448882134976011,Down,Down,True
PRUPE_1G429100,-1.77709882734689,-1.6,0.17709882734688986,3.10631723550722e-05,2.9667153334014e-05,Down,Down,True
PRUPE_4G166000,-2.07690591666587,-1.9,0.17690591666586997,8.04000261842517e-13,7.25869950357395e-13,Down,Down,True
PRUPE_4G040800,1.77686656028322,1.6,0.17686656028322,0.0001279274962112,9.06493032038147e-05,Up,Up,True
PRUPE_2G253500,1.27646507168133,1.1,0.17646507168132985,0.0438521394276112,0.038314132595695,Up,Up,True
PRUPE_1G226800,1.17645754966037,1.0,0.17645754966036997,0.0179885543157409,0.0152461517564082,Up,Up,True
PRUPE_5G108900,-1.57632785367278,-1.4,0.17632785367278014,0.0003003859474147,0.000342212979498893,Down,Down,True
PRUPE_3G284600,1.47573086911825,1.3,0.17573086911824998,0.0056824972177135,0.0067035376423782,Up,Up,True
PRUPE_1G294500,-1.67570833341331,-1.5,0.17570833341331005,0.0001062599863818,0.000120674177102582,Down,Down,True
PRUPE_8G210300,-1.37518677377191,-1.2,0.17518677377190994,0.0140161856313494,0.0122580848975656,Down,Down,True
PRUPE_3G309400,1.27470503193466,1.1,0.17470503193465992,0.0026042938674435,0.002778838467642,Up,Up,True
PRUPE_3G062300,-1.27436496667552,-1.1,0.17436496667551982,0.0057589343558757,0.003993232271336,Down,Down,True
PRUPE_7G251400,1.37382928702059,1.2,0.17382928702058997,0.0007199050141642,0.000731451372276302,Up,Up,True
PRUPE_6G031100,-1.57361434594893,-1.4,0.1736143459489301,0.0002402260139933,0.000283954675605314,Down,Down,True
PRUPE_3G198500,-1.1733450706681,-1.0,0.1733450706680999,0.0275302434782386,0.0288699221424076,Down,Down,True
PRUPE_3G164200,-1.67234549804149,-1.5,0.17234549804149002,0.0001034225653036,0.000130218079379231,Down,Down,True
PRUPE_7G172500,1.17125159154676,1.0,0.17125159154676006,0.026418995497695,0.0198894655009054,Up,Up,True
PRUPE_6G013700,-1.37037986938005,-1.2,0.17037986938005,0.0066665999487327,0.0077493630389326,Down,Down,True
PRUPE_6G239000,-2.47009114193627,-2.3,0.17009114193627006,3.6445292599984e-14,1.70228279149843e-14,Down,Down,True
PRUPE_8G257300,1.16997419857497,1.0,0.1699741985749701,0.0424947229126545,0.0413694040530584,Up,Up,True
PRUPE_1G377400,-1.36980577431421,-1.2,0.16980577431421007,0.0200199515148586,0.0233972154849035,Down,Down,True
PRUPE_6G210200,-1.76976814933453,-1.6,0.16976814933453,2.9758684434909e-07,2.3538447123218e-07,Down,Down,True
PRUPE_1G359900,-1.66955129156665,-1.5,0.16955129156664994,4.93692218494377e-06,5.01772593106282e-06,Down,Down,True
PRUPE_2G217100,-1.46878854473557,-1.3,0.16878854473556992,0.0007545582329719,0.000589375386285156,Down,Down,True
PRUPE_6G197800,1.5674917104815,1.4,0.16749171048150013,0.0009173352019259,0.000990880366495937,Up,Up,True
PRUPE_7G076600,-1.36717476413548,-1.2,0.16717476413547994,0.0010401329593346,0.000970594112805355,Down,Down,True
PRUPE_8G210200,-1.0670704594663,-0.9,0.16707045946630006,0.0427155477627692,0.0394284432346782,Down,Down,True
PRUPE_1G034300,-1.2670525030308,-1.1,0.16705250303079988,0.0054102069653707,0.006006896546233,Down,Down,True
PRUPE_7G001200,1.866639628901,1.7,0.16663962890100015,2.8487438415624e-06,2.42527202403034e-06,Up,Up,True
PRUPE_5G109500,-1.56625413233208,-1.4,0.16625413233208008,0.0011783495642173,0.001398654161475,Down,Down,True
PRUPE_3G185500,-1.46614927861378,-1.3,0.16614927861377993,0.0002500739459885,0.000150132760930511,Down,Down,True
PRUPE_4G263000,-2.06594270987399,-1.9,0.16594270987399007,1.9924028583173498e-11,2.15095499898626e-11,Down,Down,True
PRUPE_1G477600,-1.26552239544776,-1.1,0.16552239544775982,0.0437188567204127,0.0387260373013922,Down,Down,True
PRUPE_1G130300,-1.0652291498537,-0.9,0.16522914985370007,0.0368767432380222,0.0402842955327676,Down,Down,True
PRUPE_4G272400,-1.46500054113486,-1.3,0.16500054113485985,0.0020713467128886,0.0021269207410429,Down,Down,True
PRUPE_1G025600,1.36487876358879,1.2,0.16487876358879006,0.0004014316329065,0.000314827993734824,Up,Up,True
PRUPE_1G337500,1.86370986865105,1.7,0.16370986865105008,4.73111629404647e-06,2.83661233496062e-06,Up,Up,True
PRUPE_2G242600,-2.16353920248093,-2.0,0.1635392024809299,3.1137821578302e-15,1.0999934854889602e-15,Down,Down,True
PRUPE_6G126600,1.36325482720189,1.2,0.1632548272018901,0.0010385733559158,0.000794835486925044,Up,Up,True
PRUPE_5G109000,-1.36296909051997,-1.2,0.1629690905199701,0.0008624049656756,0.000952230175504148,Down,Down,True
PRUPE_5G134100,-1.86249974912621,-1.7,0.16249974912621012,1.51199747714406e-06,6.13366701285279e-07,Down,Down,True
PRUPE_1G294700,-1.36241856373713,-1.2,0.16241856373713004,0.0084921936274984,0.006900626324953,Down,Down,True
PRUPE_2G086100,-1.56233271963641,-1.4,0.16233271963641016,2.01163654360693e-05,1.97207071922716e-05,Down,Down,True
PRUPE_4G157900,-1.66204969198158,-1.5,0.16204969198157992,5.80504481747832e-07,4.29604077298704e-07,Down,Down,True
PRUPE_2G319600,-1.2619655597251,-1.1,0.16196555972509996,0.0019794494531016,0.0021042986882422,Down,Down,True
PRUPE_4G086300,1.06192637004116,0.9,0.16192637004116006,0.0401919643108537,0.0434592160037787,Up,Up,True
PRUPE_5G152000,-1.26170882647923,-1.1,0.1617088264792299,0.0028988695563294,0.0032377635816725,Down,Down,True
PRUPE_3G232700,-1.26158503439057,-1.1,0.16158503439056981,0.0362238903972442,0.0358798057127498,Down,Down,True
PRUPE_3G232500,1.0613735677167,0.9,0.16137356771669997,0.0495571257077413,0.0402842955327676,Up,Up,True
PRUPE_6G289400,-1.96112119125084,-1.8,0.1611211912508399,7.29655535756204e-12,6.226176019598609e-12,Down,Down,True
PRUPE_8G151200,1.36083479320262,1.2,0.16083479320261995,0.0010884127611735,0.0012054152198907,Up,Up,True
PRUPE_5G106700,-1.4603391128575,-1.3,0.16033911285750002,0.000578393676014,0.000480379318777165,Down,Down,True
PRUPE_5G016200,1.06004825548828,0.9,0.16004825548827994,0.0276956784967983,0.0265981842934949,Up,Up,True
PRUPE_4G174400,1.05977140494204,0.9,0.1597714049420399,0.0393048861180471,0.0388323963743932,Up,Up,True
PRUPE_3G150600,-1.15965725545846,-1.0,0.1596572554584601,0.0486266863409563,0.0404621622157103,Down,Down,True
PRUPE_3G249200,1.25931937808695,1.1,0.15931937808694996,0.0030995154194894,0.0027194900615819,Up,Up,True
PRUPE_4G103100,-1.65842551752623,-1.5,0.1584255175262299,5.18530579166675e-06,4.27914796291013e-06,Down,Down,True
PRUPE_4G085700,-1.15821624795145,-1.0,0.15821624795144995,0.0206062545264657,0.018027598447381,Down,Down,True
PRUPE_3G082400,-1.25795899681596,-1.1,0.15795899681595982,0.0247097090161161,0.023591342501376,Down,Down,True
PRUPE_3G221600,1.55760957669329,1.4,0.15760957669329012,3.56468291033203e-06,1.7592408510763e-06,Up,Up,True
PRUPE_8G121400,-1.25733290099876,-1.1,0.15733290099875985,0.0205849140090872,0.0149732763268612,Down,Down,True
PRUPE_5G057600,1.15707726185641,1.0,0.15707726185641002,0.0316170660426826,0.0336659125247532,Up,Up,True
PRUPE_4G090300,-1.25663529766477,-1.1,0.1566352976647698,0.0183338068656057,0.0210988367674015,Down,Down,True
PRUPE_8G189200,-1.05655325070296,-0.9,0.15655325070296,0.0308214018974039,0.0266865760143398,Down,Down,True
PRUPE_7G266800,-1.55605634047418,-1.4,0.15605634047418016,1.38976245600365e-05,1.21081912217776e-05,Down,Down,True
PRUPE_8G149700,-1.25584184353097,-1.1,0.15584184353096986,0.0495764879505762,0.0414187284335446,Down,Down,True
PRUPE_4G186800,1.65522952483687,1.5,0.15522952483687003,1.19556146872472e-05,1.22772214691091e-05,Up,Up,True
PRUPE_8G263900,-1.35502598532438,-1.2,0.15502598532438006,0.0067725791569025,0.0066121401347865,Down,Down,True
PRUPE_2G243500,-1.15483781647171,-1.0,0.1548378164717099,0.0170929011672417,0.0155032397135795,Down,Down,True
PRUPE_6G324600,-1.45440259614089,-1.3,0.15440259614088991,0.0001007297482377,0.000105961131810948,Down,Down,True
PRUPE_1G039200,-1.45354606948144,-1.3,0.1535460694814399,8.06330143537951e-05,4.53142861977776e-05,Down,Down,True
PRUPE_8G025600,1.85341739449155,1.7,0.15341739449155,1.7826728898692e-08,7.385484583664281e-09,Up,Up,True
PRUPE_8G018600,-1.75280078814704,-1.6,0.1528007881470399,6.50185044213221e-08,5.43047536721273e-08,Down,Down,True
PRUPE_1G387000,-2.15278897788498,-2.0,0.1527889778849798,4.019264786009659e-11,1.1744713310694599e-11,Down,Down,True
PRUPE_1G303400,1.25254399600813,1.1,0.15254399600812985,0.0050314614740285,0.0043992111614314,Up,Up,True
PRUPE_1G222100,-1.15184546379677,-1.0,0.1518454637967701,0.0221387726950926,0.0245045718055662,Down,Down,True
PRUPE_6G197900,1.35166451655461,1.2,0.15166451655461,0.0168285942289015,0.0157979868316157,Up,Up,True
PRUPE_7G216300,-1.85138181410163,-1.7,0.1513818141016301,2.34755740462785e-08,2.07182414158305e-08,Down,Down,True
PRUPE_3G065300,-1.75090338885058,-1.6,0.15090338885057997,2.36368005512243e-05,1.11163109186457e-05,Down,Down,True
PRUPE_5G000600,-1.65082775758933,-1.5,0.15082775758932998,8.67931238403846e-05,0.00010633557774636,Down,Down,True
PRUPE_1G457000,1.0506822137817,0.9,0.1506822137817,0.0440478656481628,0.0415069664225069,Up,Up,True
PRUPE_8G146600,1.15001051543475,1.0,0.15001051543474997,0.0366203477047672,0.0338053098682645,Up,Up,True
PRUPE_5G195600,-1.34997716458151,-1.2,0.14997716458151,0.0016319188304571,0.0017981706618445,Down,Down,True
PRUPE_1G416400,-1.64881019745997,-1.5,0.14881019745997004,0.0001431378466324,0.000134567779746932,Down,Down,True
PRUPE_6G060200,1.44839659266094,1.3,0.14839659266093985,0.0002132835874647,0.000153692489730534,Up,Up,True
PRUPE_4G052300,-1.14773411104708,-1.0,0.14773411104708,0.0136550199996027,0.0097615662841209,Down,Down,True
PRUPE_3G274700,-1.54709322490038,-1.4,0.14709322490038002,2.99422456376627e-05,3.13234337348769e-05,Down,Down,True
PRUPE_3G055200,-1.64697127870906,-1.5,0.14697127870906002,5.54051258925485e-05,5.22829482899269e-05,Down,Down,True
PRUPE_2G313000,1.14670626269349,1.0,0.14670626269349007,0.0172571799447546,0.0150642335788795,Up,Up,True
PRUPE_1G323000,1.34654724479402,1.2,0.14654724479402015,0.0011732859776484,0.0012369234853158,Up,Up,True
PRUPE_2G023200,-1.14649991258314,-1.0,0.1464999125831401,0.0218580461799662,0.0239504632416411,Down,Down,True
PRUPE_4G004300,1.64627944258638,1.5,0.14627944258638004,0.0002712660952153,0.000158410035561467,Up,Up,True
PRUPE_4G240300,-1.04558814053426,-0.9,0.14558814053425995,0.0303499887516477,0.0333417826550453,Down,Down,True
PRUPE_1G081600,-1.04511083123071,-0.9,0.14511083123071,0.0145398604252706,0.0158047224894356,Down,Down,True
PRUPE_2G244200,-1.14476734534679,-1.0,0.14476734534678992,0.0075731648437009,0.0051736756693511,Down,Down,True
PRUPE_6G256900,1.44464898532116,1.3,0.14464898532115988,0.0006971628908749,0.000516331864790516,Up,Up,True
PRUPE_8G143000,-1.24397466885643,-1.1,0.14397466885642984,0.0026459619100799,0.0029179827035154,Down,Down,True
PRUPE_3G068100,1.2437489278113,1.1,0.1437489278113,0.0081036648060762,0.0061311188530678,Up,Up,True
PRUPE_3G270900,-1.54342410405937,-1.4,0.14342410405937,1.95121440710774e-05,2.07324508060176e-05,Down,Down,True
PRUPE_5G087400,1.24316644255803,1.1,0.1431664425580299,0.0256135706852844,0.0278771191212559,Up,Up,True
PRUPE_8G260100,-1.84309804194122,-1.7,0.14309804194122,1.07063718748401e-08,9.1477671088721e-09,Down,Down,True
PRUPE_7G149700,1.24308071702764,1.1,0.1430807170276398,0.0162883512651953,0.0174048932217649,Up,Up,True
PRUPE_7G053500,1.34253059629612,1.2,0.14253059629612008,0.0006502840296307,0.000461037150418583,Up,Up,True
PRUPE_6G273500,-1.8422218948683,-1.7,0.14222189486830006,5.106278208784811e-09,1.2313846957800601e-09,Down,Down,True
PRUPE_2G312000,-1.24184962961504,-1.1,0.14184962961504,0.0161734354309273,0.0166992877638428,Down,Down,True
PRUPE_1G237200,-1.24168114807922,-1.1,0.14168114807921994,0.0049809367677716,0.0055344511709731,Down,Down,True
PRUPE_8G121900,-1.54162980520394,-1.4,0.1416298052039402,2.4864529621549e-05,2.9667153334014e-05,Down,Down,True
PRUPE_3G276500,-1.14060745260125,-1.0,0.14060745260124996,0.0377556423642669,0.0394227839146533,Down,Down,True
PRUPE_7G160000,-1.44052464533614,-1.3,0.14052464533613995,0.0001109918341104,6.24194841184998e-05,Down,Down,True
PRUPE_7G246200,-2.33995958306874,-2.2,0.13995958306873968,1.2572104360426e-15,1.0999934854889602e-15,Down,Down,True
PRUPE_8G094100,1.1396066944745,1.0,0.13960669447450003,0.0258418159919362,0.0279231071360131,Up,Up,True
PRUPE_1G111700,1.338707682769,1.2,0.13870768276900014,0.0058859594204759,0.0056590177728087,Up,Up,True
PRUPE_8G173800,-1.63807504951433,-1.5,0.13807504951432992,3.47029881851314e-05,4.34103693205435e-05,Down,Down,True
PRUPE_5G179200,1.93792332906989,1.8,0.13792332906989002,5.38907064080303e-08,3.16842326921479e-08,Up,Up,True
PRUPE_2G206900,1.23784959408985,1.1,0.13784959408984987,0.0070763233069952,0.0050806065094805,Up,Up,True
PRUPE_8G115000,-1.23762133474733,-1.1,0.13762133474732985,0.0334332193849844,0.0355258760828134,Down,Down,True
PRUPE_7G147900,-1.43758269426663,-1.3,0.13758269426663006,0.0001626396251081,0.000156562517207564,Down,Down,True
PRUPE_1G250100,-1.23756421006746,-1.1,0.1375642100674599,0.0042014800725724,0.0047703432073848,Down,Down,True
PRUPE_4G060000,-1.13714317303468,-1.0,0.13714317303467993,0.0018574931418764,0.0017868964489726,Down,Down,True
PRUPE_1G128600,-1.33710461490617,-1.2,0.1371046149061701,0.0001096620298892,8.96377166710653e-05,Down,Down,True
PRUPE_2G004400,-1.13680985090003,-1.0,0.13680985090002995,0.0114810098836397,0.0082111343897441,Down,Down,True
PRUPE_I001000,-1.33654301963156,-1.2,0.13654301963156001,0.004456517724007,0.0035782162934134,Down,Down,True
PRUPE_6G239200,-1.73612263073876,-1.6,0.13612263073875996,3.88634453238258e-06,2.42620904676443e-06,Down,Down,True
PRUPE_1G121000,1.13557904391135,1.0,0.13557904391135,0.0047868934493963,0.0048034754393234,Up,Up,True
PRUPE_1G326900,1.23541340072456,1.1,0.13541340072455998,0.0007170889810633,0.000616162790367225,Up,Up,True
PRUPE_3G196800,-1.63534474671752,-1.5,0.13534474671751995,2.27522829973826e-06,2.61522678967526e-06,Down,Down,True
PRUPE_8G204600,-1.43526399870541,-1.3,0.13526399870541006,0.0033804921066402,0.0023253079196095,Down,Down,True
PRUPE_8G186400,-1.83492475182,-1.7,0.13492475182000008,1.1284636316924e-06,7.23215894045549e-07,Down,Down,True
PRUPE_6G298800,-1.3348227222457,-1.2,0.13482272224570013,0.0030288657307431,0.0027963567849057,Down,Down,True
PRUPE_3G074900,-1.13432046713114,-1.0,0.13432046713114,0.0101905741378659,0.0080644810939189,Down,Down,True
PRUPE_1G368300,0.93374553242704,0.8,0.1337455324270399,0.0469226848590749,0.0392505140989056,NS,Up,False
PRUPE_6G213700,1.13264159553928,1.0,0.1326415955392799,0.0026580495038459,0.0018997553381617,Up,Up,True
PRUPE_3G018000,1.2322023747039,1.1,0.13220237470389984,0.0185818948590711,0.0147730043368171,Up,Up,True
PRUPE_6G324300,-1.13198294911187,-1.0,0.13198294911187003,0.0015735673521509,0.0013548072646698,Down,Down,True
PRUPE_2G281900,-1.23170531842088,-1.1,0.13170531842087985,0.0012964931189369,0.0014176468271849,Down,Down,True
PRUPE_1G070500,1.03147300087293,0.9,0.13147300087293,0.0455048838485718,0.035369472186672,Up,Up,True
PRUPE_3G052000,1.23103436092318,1.1,0.13103436092317988,0.0004229740943095,0.00043725100012532,Up,Up,True
PRUPE_6G193600,0.930287242151988,0.8,0.13028724215198795,0.0429133121112191,0.0367155779479488,NS,Up,False
PRUPE_3G274100,-1.53017510213877,-1.4,0.13017510213877004,1.87835485868775e-05,2.13295270244812e-05,Down,Down,True
PRUPE_5G221600,1.13012966559907,1.0,0.13012966559907002,0.025644022656459,0.0216654822327046,Up,Up,True
PRUPE_5G194400,1.13012770406823,1.0,0.13012770406823004,0.0023058089947163,0.0019068033287001,Up,Up,True
PRUPE_1G569600,0.92992480093096,0.8,0.12992480093095993,0.0438159535371655,0.0336307942968798,NS,Up,False
PRUPE_1G444000,-1.72981472210293,-1.6,0.12981472210293,7.84129380425483e-06,5.36100966091637e-06,Down,Down,True
PRUPE_5G106100,-1.02943041838857,-0.9,0.12943041838857006,0.0149197772929991,0.0155536870821963,Down,Down,True
PRUPE_2G322600,1.12933053250049,1.0,0.1293305325004901,0.0491302998182917,0.0513486576088952,Up,Up,True
PRUPE_8G163500,-1.72861399400305,-1.6,0.12861399400304996,1.19264986737789e-08,3.4387670745464804e-09,Down,Down,True
PRUPE_6G062200,-1.02846727058074,-0.9,0.12846727058074003,0.0241229519295344,0.0186248731231992,Down,Down,True
PRUPE_4G028600,-1.12835742720157,-1.0,0.12835742720156995,0.0141619302494796,0.013511790749995,Down,Down,True
PRUPE_3G310500,1.02775904421045,0.9,0.12775904421045003,0.0101273501125198,0.0107576587221962,Up,Up,True
PRUPE_6G179500,-1.12718208076956,-1.0,0.12718208076956006,0.0312560338973182,0.0336659125247532,Down,Down,True
PRUPE_2G108300,1.42663941804518,1.3,0.12663941804517997,0.0005277821072916,0.000448350902680395,Up,Up,True
PRUPE_3G260100,-1.22622662105307,-1.1,0.1262266210530698,0.0030288657307431,0.0027029489576762,Down,Down,True
PRUPE_3G013800,-1.22620409490049,-1.1,0.1262040949004899,0.0032705183861866,0.0028764265935215,Down,Down,True
PRUPE_7G238400,-1.32607550854588,-1.2,0.12607550854588,1.99427290061508e-05,9.51805833899285e-06,Down,Down,True
PRUPE_1G253100,-1.22602538793191,-1.1,0.12602538793190998,0.0154750031850733,0.0169584494643796,Down,Down,True
PRUPE_1G220100,-1.32592758493067,-1.2,0.12592758493067002,0.000152229241388,9.643959448105e-05,Down,Down,True
PRUPE_1G437400,0.92528044946731,0.8,0.12528044946730998,0.0314559122680225,0.0289867086877839,NS,Up,False
PRUPE_1G336000,-1.02501923597266,-0.9,0.12501923597265996,0.0306181401875234,0.0295548442999825,Down,Down,True
PRUPE_1G061000,1.42456431773025,1.3,0.12456431773025001,0.0002550810851064,0.000233162578067944,Up,Up,True
PRUPE_6G185400,-1.0241627746511,-0.9,0.12416277465109993,0.0401368987138582,0.0402842955327676,Down,Down,True
PRUPE_5G073200,-2.02393885077862,-1.9,0.12393885077861988,6.65265050306692e-19,1.80381026232818e-19,Down,Down,True
PRUPE_2G039900,-1.22388065291494,-1.1,0.12388065291493988,0.0007236099536221,0.00060016563613841,Down,Down,True
PRUPE_3G056000,-1.02371304468998,-0.9,0.12371304468998001,0.0146589854573412,0.014528671683391,Down,Down,True
PRUPE_4G002700,-1.42362150285362,-1.3,0.12362150285362006,0.0010583979011561,0.001245236030076,Down,Down,True
PRUPE_6G198000,0.923468567123657,0.8,0.12346856712365695,0.0441790836883726,0.0438992558795579,NS,Up,False
PRUPE_6G293100,1.12344140597222,1.0,0.12344140597221998,0.0394464494964225,0.0374946011825589,Up,Up,True
PRUPE_2G292900,1.22341827675601,1.1,0.12341827675600991,0.041784027956124,0.0335655711835906,Up,Up,True
PRUPE_3G218700,-1.122658728132,-1.0,0.12265872813199996,0.0379650203894353,0.0354896020337031,Down,Down,True
PRUPE_1G451900,-1.82239131667143,-1.7,0.1223913166714301,5.65464857032658e-11,2.65077620067366e-11,Down,Down,True
PRUPE_7G179100,-0.922322081244952,-0.8,0.12232208124495192,0.0420362060759205,0.0382475520612879,NS,Down,False
PRUPE_2G203200,-1.6223184462131,-1.5,0.12231844621309995,2.09085806623717e-06,2.03123023048793e-06,Down,Down,True
PRUPE_2G078900,-1.52230478827825,-1.4,0.1223047882782502,1.24785058667995e-05,1.34829385294484e-05,Down,Down,True
PRUPE_7G090200,-1.22229989370469,-1.1,0.12229989370468997,0.0026466177187301,0.0024354222654509,Down,Down,True
PRUPE_5G184400,-0.922213049508831,-0.8,0.12221304950883094,0.0307553342927968,0.0299032254566748,NS,Down,False
PRUPE_1G165700,1.22189231231348,1.1,0.12189231231347986,0.0276956784967983,0.0252419333934647,Up,Up,True
PRUPE_3G277200,-1.22188822555433,-1.1,0.12188822555432988,0.0004810375250222,0.000457105415470759,Down,Down,True
PRUPE_2G045000,-1.62176144288848,-1.5,0.1217614428884799,3.2803131605777102e-09,6.675901527503331e-10,Down,Down,True
PRUPE_2G025100,1.22157586671755,1.1,0.12157586671754994,9.29861543804807e-05,4.547639464828e-05,Up,Up,True
PRUPE_6G022600,-0.921568381123811,-0.8,0.12156838112381096,0.0486095474515855,0.0503917475294559,NS,Down,False
PRUPE_1G545900,-1.42112494547568,-1.3,0.12112494547567998,9.13686109975781e-05,6.24944780465484e-05,Down,Down,True
PRUPE_6G298900,-1.72070756708773,-1.6,0.12070756708773,3.66269243897999e-10,2.0902795927809002e-10,Down,Down,True
PRUPE_1G464800,-1.02044289810501,-0.9,0.12044289810500997,0.0051559712872255,0.0046241386292375,Down,Down,True
PRUPE_7G142600,1.21997378226131,1.1,0.11997378226130984,0.0008138536211237,0.000812923975993799,Up,Up,True
PRUPE_6G110900,-1.31980418483762,-1.2,0.11980418483762012,0.0007721273303711,0.000565405215802872,Down,Down,True
PRUPE_6G300400,-1.41972987081274,-1.3,0.11972987081273989,0.0009364596956413,0.000712069736466693,Down,Down,True
PRUPE_6G044200,-1.9195631795548,-1.8,0.1195631795548,1.86740830066611e-09,1.08883799242874e-09,Down,Down,True
PRUPE_1G551400,1.31940353923455,1.2,0.11940353923455005,4.38760467815507e-05,2.51231362158333e-05,Up,Up,True
PRUPE_3G304700,-1.41933069646573,-1.3,0.11933069646572991,2.09220347227878e-05,2.04535123429453e-05,Down,Down,True
PRUPE_1G524900,1.31911781969725,1.2,0.11911781969725,0.0044072038767239,0.002881947217993,Up,Up,True
PRUPE_1G454300,-1.41827938652699,-1.3,0.11827938652699,2.89222691978334e-07,1.50547768011966e-07,Down,Down,True
PRUPE_2G240400,-1.31756181810083,-1.2,0.11756181810083,0.0014248304260525,0.0013792653525463,Down,Down,True
PRUPE_6G356300,-1.11744207218907,-1.0,0.1174420721890701,0.0204879460113355,0.016251909389721,Down,Down,True
PRUPE_6G349500,-1.01716791000476,-0.9,0.1171679100047599,0.0041154904614844,0.0037255552659508,Down,Down,True
PRUPE_4G270100,0.91683291741175,0.8,0.11683291741174995,0.0363172164025996,0.0349740355509404,NS,Up,False
PRUPE_1G420800,-1.11668604260625,-1.0,0.11668604260624993,0.0049507336669271,0.0052477692528884,Down,Down,True
PRUPE_8G018300,-1.5162942907093,-1.4,0.11629429070930009,2.53019244404103e-08,1.87457096419048e-08,Down,Down,True
PRUPE_6G120400,-1.11597139314871,-1.0,0.11597139314871008,0.0268455737798039,0.028604890771366,Down,Down,True
PRUPE_3G137700,1.01584174809835,0.9,0.1158417480983499,0.0383582150386175,0.0358798057127498,Up,Up,True
PRUPE_7G033900,1.11527797010395,1.0,0.11527797010394991,0.0038866946273338,0.0024643892312251,Up,Up,True
PRUPE_2G194500,1.3150123238942,1.2,0.11501232389420002,0.0098211440944793,0.0075146227285505,Up,Up,True
PRUPE_3G274200,-1.31436927677939,-1.2,0.11436927677939002,2.70972836486271e-06,1.57721171241815e-06,Down,Down,True
PRUPE_1G090100,-1.21418921835965,-1.1,0.11418921835965001,0.0114230075891737,0.0117373688880166,Down,Down,True
PRUPE_6G198400,1.21412331154246,1.1,0.1141233115424598,0.0134815607353626,0.0145156724820077,Up,Up,True
PRUPE_3G164500,-1.51395335068894,-1.4,0.11395335068894008,1.42928501883952e-05,1.40414209357963e-05,Down,Down,True
PRUPE_4G282100,0.913382076894629,0.8,0.11338207689462898,0.0436522730766,0.0350496141451046,NS,Up,False
PRUPE_5G182600,-0.91325784025388,-0.8,0.11325784025387997,0.0424787499993824,0.0426516462778081,NS,Down,False
PRUPE_1G561600,-1.21206127486493,-1.1,0.1120612748649299,0.0001071909260163,6.98654692878293e-05,Down,Down,True
PRUPE_6G115100,1.01199550385621,0.9,0.11199550385621004,0.0043491455375424,0.0027963567849057,Up,Up,True
PRUPE_1G173600,1.31182839346892,1.2,0.11182839346892015,0.0053889885489126,0.0058707867084876,Up,Up,True
PRUPE_4G062600,1.011740620659,0.9,0.11174062065900003,0.0211786342443966,0.0179780096184287,Up,Up,True
PRUPE_2G318900,1.21154230325766,1.1,0.1115423032576599,0.0162046081149801,0.017650524633347,Up,Up,True
PRUPE_1G500500,-1.11143011714429,-1.0,0.11143011714428996,0.0158620137147002,0.0176485887644557,Down,Down,True
PRUPE_8G149400,-1.7113863005022,-1.6,0.1113863005022,9.66457822955943e-08,4.27936798246617e-08,Down,Down,True
PRUPE_1G336200,-1.4111697527821,-1.3,0.11116975278210006,1.57690626433199e-05,9.45609323580057e-06,Down,Down,True
PRUPE_3G298600,-1.01090846041149,-0.9,0.11090846041148994,0.0202052448697075,0.0192862883108432,Down,Down,True
PRUPE_6G111400,1.21088053946088,1.1,0.11088053946087983,0.0079956898927667,0.0079975266257503,Up,Up,True
