# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-3
# Timestamp: Mon, 17-Nov-2025 13:52:35
Gene ID	Gene Name	'drought environment' vs 'none' in 'leaf' .foldChange	'drought environment' vs 'none' in 'leaf'.pValue	'drought environment' vs 'none' in 'root' .foldChange	'drought environment' vs 'none' in 'root'.pValue
PRUPE_6G131500	PRUPE_6G131500	0.3	0.842164669770024	-0.1	0.947194730509549
PRUPE_6G131600	PRUPE_6G131600	0.1	0.998696915227065	0.4	0.573543482066874
PRUPE_6G131800	PRUPE_6G131800			0.2	0.910771961262728
PRUPE_6G131900	PRUPE_6G131900			-0.3	0.547587550468047
PRUPE_6G132000	PRUPE_6G132000	-0.1	0.998696915227065		
PRUPE_6G132100	PRUPE_6G132100			-0.6	0.558681117853733
PRUPE_6G132300	PRUPE_6G132300	0.1	0.998696915227065		
PRUPE_6G132400	PRUPE_6G132400	0.2	0.997351678391495	0.6	0.0608515241609282
PRUPE_6G132600	PRUPE_6G132600			-0.3	0.859751935985985
PRUPE_6G132700	PRUPE_6G132700			0.1	0.936653725863562
PRUPE_6G133500	PRUPE_6G133500	0.2	0.998696915227065	-0.1	0.935754219714934
PRUPE_6G134100	PRUPE_6G134100			0.2	0.894858720303989
PRUPE_6G134300	PRUPE_6G134300	-0.7	0.1282166574023		
PRUPE_6G134400	PRUPE_6G134400			-0.3	0.677056356411012
PRUPE_6G134600	PRUPE_6G134600	0.1	0.998696915227065	-0.3	0.354845528874069
PRUPE_6G134900	PRUPE_6G134900	0.3	0.445197782540701		
PRUPE_6G135000	PRUPE_6G135000	0.1	0.998696915227065	0.2	0.860396666153646
PRUPE_6G135100	PRUPE_6G135100			-1.1	0.0442063292602549
PRUPE_6G135200	PRUPE_6G135200	0.1	0.998696915227065	-0.1	0.913954686305215
PRUPE_6G135300	PRUPE_6G135300			1.0	0.210938666791361
PRUPE_6G135500	PRUPE_6G135500	-0.1	0.998696915227065	0.3	0.56288503239074
PRUPE_6G135600	PRUPE_6G135600			-0.2	0.845136350850108
PRUPE_6G135700	PRUPE_6G135700	-0.1	0.998696915227065	-0.3	0.757180141996797
PRUPE_6G135800	PRUPE_6G135800			-0.1	0.939350577347962
PRUPE_6G135900	PRUPE_6G135900	0.1	0.989316751194036		
PRUPE_6G136900	PRUPE_6G136900			-1.2	0.0471037792770502
PRUPE_6G137300	PRUPE_6G137300			-0.9	0.0491159609961107
PRUPE_6G137400	PRUPE_6G137400	0.3	0.611835266265448	-0.1	0.959882745535451
PRUPE_6G137600	PRUPE_6G137600			-0.7	0.0497517045458312
PRUPE_6G137900	PRUPE_6G137900			-0.7	0.509817625395913
PRUPE_6G138100	PRUPE_6G138100			0.7	0.157766483292621
PRUPE_6G138200	PRUPE_6G138200	-0.2	0.998696915227065	0.3	0.675913876840085
PRUPE_6G138300	PRUPE_6G138300			0.3	0.707900633412994
PRUPE_6G138400	PRUPE_6G138400			-0.4	0.797213448562887
PRUPE_6G138600	PRUPE_6G138600			1.1	0.0216654822327046
PRUPE_6G138700	PRUPE_6G138700			-0.2	0.858544671023051
PRUPE_6G138900	PRUPE_6G138900	0.2	0.998696915227065		
PRUPE_6G139000	PRUPE_6G139000			0.9	0.224637925201668
PRUPE_6G139200	PRUPE_6G139200			-0.7	0.3178523058942
PRUPE_6G139300	PRUPE_6G139300			-1.6	9.51475980937602E-4
PRUPE_6G139600	PRUPE_6G139600	0.2	0.950714245999791	0.3	0.770777823617441
PRUPE_6G139700	PRUPE_6G139700			-0.2	0.895995333072495
PRUPE_6G139800	PRUPE_6G139800			-1.0	0.0517777549948268
PRUPE_6G139900	PRUPE_6G139900			0.4	0.574630336691012
PRUPE_6G140000	PRUPE_6G140000			-0.2	0.806950452135522
PRUPE_6G140100	PRUPE_6G140100			-0.2	0.921757310245158
PRUPE_6G140600	PRUPE_6G140600			0.2	0.912163717600543
PRUPE_6G140900	PRUPE_6G140900			-0.2	0.913639465536219
PRUPE_6G141100	PRUPE_6G141100	-0.2	0.998696915227065		
PRUPE_6G141200	PRUPE_6G141200	0.2	0.998696915227065	0.7	0.147168820777494
PRUPE_6G141300	PRUPE_6G141300	0.2	0.998696915227065	-0.1	0.942921359914067
PRUPE_6G141700	PRUPE_6G141700			0.5	0.561008776854143
PRUPE_6G141800	PRUPE_6G141800			0.8	0.0237966611677294
PRUPE_6G142200	PRUPE_6G142200			-1.1	0.178283933889108
PRUPE_6G142300	PRUPE_6G142300			0.2	0.894858720303989
PRUPE_6G142400	PRUPE_6G142400			-0.4	0.715287537966403
PRUPE_6G142700	PRUPE_6G142700			0.5	0.213906429874237
PRUPE_6G142800	PRUPE_6G142800			0.3	0.840784342399697
PRUPE_6G143000	PRUPE_6G143000			0.6	0.556866960795572
PRUPE_6G143100	PRUPE_6G143100	0.1	0.998696915227065	0.6	0.135361715885895
PRUPE_6G143200	PRUPE_6G143200			0.1	0.901275469687929
PRUPE_6G143300	PRUPE_6G143300	-0.3	0.930234942477699	0.6	0.625418270016112
PRUPE_6G143400	PRUPE_6G143400	-0.2	0.998696915227065	-0.4	0.186170409139877
PRUPE_6G143600	PRUPE_6G143600			0.2	0.870438520958828
PRUPE_6G143700	PRUPE_6G143700			-0.1	0.976249287951629
PRUPE_6G143800	PRUPE_6G143800			0.4	0.684371419701095
PRUPE_6G144100	PRUPE_6G144100			0.1	0.947875625824521
PRUPE_6G144200	PRUPE_6G144200			0.1	0.956520625226105
PRUPE_6G144300	PRUPE_6G144300	0.3	0.900064936158288	0.4	0.241477458214852
PRUPE_6G144700	PRUPE_6G144700	-0.1	0.998696915227065	-0.2	0.775434581275009
PRUPE_6G144900	PRUPE_6G144900	-0.2	0.987307075207219		
PRUPE_6G145200	PRUPE_6G145200			0.2	0.889305948131478
PRUPE_6G145300	PRUPE_6G145300			0.6	0.453009722757039
PRUPE_6G145500	PRUPE_6G145500	0.4	0.539518107275566	0.3	0.70531268946553
PRUPE_6G145600	PRUPE_6G145600			-0.2	0.739176570304324
PRUPE_6G145800	PRUPE_6G145800	-0.2	0.998696915227065		
PRUPE_6G145900	PRUPE_6G145900			-0.1	0.976008248757058
PRUPE_6G146000	PRUPE_6G146000	-0.1	0.998696915227065	-0.1	0.963592230854335
PRUPE_6G146500	PRUPE_6G146500			-0.3	0.550459852836689
PRUPE_6G146600	PRUPE_6G146600			0.1	0.954302558956815
PRUPE_6G146700	PRUPE_6G146700			0.2	0.748358934071445
PRUPE_6G146800	PRUPE_6G146800			0.1	0.938759777323871
PRUPE_6G146900	PRUPE_6G146900	0.4	0.255298167575	-0.6	0.329126539005464
PRUPE_6G147000	PRUPE_6G147000			0.4	0.52087012615652
PRUPE_6G147100	PRUPE_6G147100			-0.3	0.598773092467201
PRUPE_6G147200	PRUPE_6G147200	0.3	0.951840103702517	-0.1	0.876399150230658
PRUPE_6G147300	PRUPE_6G147300	0.1	0.998696915227065	0.2	0.772290554007441
PRUPE_6G147400	PRUPE_6G147400	-0.1	0.998696915227065	0.2	0.797366993454096
PRUPE_6G147600	PRUPE_6G147600	-0.2	0.998696915227065		
PRUPE_6G147800	PRUPE_6G147800			-0.1	0.979677308681594
PRUPE_6G147900	PRUPE_6G147900	0.1	0.998696915227065		
PRUPE_6G148100	PRUPE_6G148100	0.2	0.998696915227065	-0.2	0.836740002841867
PRUPE_6G148200	PRUPE_6G148200			-1.2	0.140731968811774
PRUPE_6G148300	PRUPE_6G148300	-0.1	0.998696915227065	-0.4	0.439756521397553
PRUPE_6G148500	PRUPE_6G148500	0.2	0.998696915227065	-0.5	0.256260997184192
PRUPE_6G148600	PRUPE_6G148600			-0.3	0.812249266259274
PRUPE_6G148800	PRUPE_6G148800			-0.1	0.865911855211151
PRUPE_6G149000	PRUPE_6G149000			0.4	0.648602543868414
PRUPE_6G149200	PRUPE_6G149200	-0.1	0.998696915227065		
PRUPE_6G149300	PRUPE_6G149300	0.2	0.957021218346062	0.2	0.795185444858964
PRUPE_6G149400	PRUPE_6G149400			-0.1	0.967779710805498
PRUPE_6G149500	PRUPE_6G149500	-0.1	0.998696915227065	0.2	0.648782828704366
PRUPE_6G149600	PRUPE_6G149600			0.3	0.695163826120187
PRUPE_6G149700	PRUPE_6G149700	0.1	0.998696915227065		
PRUPE_6G149900	PRUPE_6G149900			0.2	0.694246296072492
PRUPE_6G150100	PRUPE_6G150100			0.5	0.536661204575052
PRUPE_6G150300	PRUPE_6G150300			0.3	0.761186785313655
PRUPE_6G150600	PRUPE_6G150600	-0.5	0.261556562419216	-0.2	0.696200399682769
PRUPE_6G150800	PRUPE_6G150800	-0.3	0.8914792157117		
PRUPE_6G150900	PRUPE_6G150900	-0.2	0.998696915227065	0.3	0.715615516499645
PRUPE_6G151400	PRUPE_6G151400			0.1	0.94264338248672
PRUPE_6G151700	PRUPE_6G151700	-0.1	0.998696915227065	-0.1	0.946839029832979
PRUPE_6G151800	PRUPE_6G151800			0.2	0.823743782442781
PRUPE_6G151900	PRUPE_6G151900	-0.2	0.998696915227065	0.2	0.688385721967541
PRUPE_6G152000	PRUPE_6G152000	-0.3	0.925192813849557	0.4	0.751317872278854
PRUPE_6G152200	PRUPE_6G152200			-1.4	0.0648642698473338
PRUPE_6G152300	PRUPE_6G152300			-0.9	0.107756503847322
PRUPE_6G152500	PRUPE_6G152500	0.1	0.998696915227065	0.2	0.890661988202359
PRUPE_6G152600	PRUPE_6G152600			-0.9	0.381516046927232
PRUPE_6G152700	PRUPE_6G152700			-0.3	0.607497177297982
PRUPE_6G152900	PRUPE_6G152900			0.2	0.930531247801279
PRUPE_6G153100	PRUPE_6G153100			0.1	0.881115515431863
PRUPE_6G153300	PRUPE_6G153300			-1.0	0.130219381115865
PRUPE_6G153400	PRUPE_6G153400			-1.1	0.0737866448118612
PRUPE_6G153500	PRUPE_6G153500			-0.4	0.582311777256635
PRUPE_6G153600	PRUPE_6G153600			-0.5	0.0930343975919355
PRUPE_6G153900	PRUPE_6G153900	0.1	0.998696915227065	-0.4	0.140567590995976
PRUPE_6G154100	PRUPE_6G154100	-0.2	0.972465196756267	-0.5	0.641342791175469
PRUPE_6G154300	PRUPE_6G154300	-0.3	0.54480402245959	-0.2	0.802608788595216
PRUPE_6G154400	PRUPE_6G154400	0.1	0.998696915227065	-0.3	0.328198618841818
PRUPE_6G154800	PRUPE_6G154800	0.1	0.998696915227065	0.2	0.692783663074847
PRUPE_6G154900	PRUPE_6G154900	0.2	0.848381027484128		
PRUPE_6G155000	PRUPE_6G155000	0.1	0.998696915227065	-0.3	0.583287696782786
PRUPE_6G155100	PRUPE_6G155100	0.2	0.998696915227065	0.3	0.615496590104744
PRUPE_6G155300	PRUPE_6G155300			0.5	0.40751130461889
PRUPE_6G155400	PRUPE_6G155400	-0.2	0.998696915227065		
PRUPE_6G155500	PRUPE_6G155500			-0.3	0.738171522735087
PRUPE_6G155700	PRUPE_6G155700	0.1	0.998696915227065		
PRUPE_6G155800	PRUPE_6G155800	-0.1	0.998696915227065	0.1	0.847257958893559
PRUPE_6G156200	PRUPE_6G156200	-0.4	0.667788041100677	-0.3	0.880610989548626
PRUPE_6G156300	PRUPE_6G156300	-0.4	0.813633439731461	0.1	0.959155231647216
PRUPE_6G156400	PRUPE_6G156400	0.1	0.998696915227065	-0.5	0.700951329240663
PRUPE_6G156600	PRUPE_6G156600			-0.6	0.52087012615652
PRUPE_6G156700	PRUPE_6G156700			0.1	0.915989323458424
PRUPE_6G156800	PRUPE_6G156800			-0.1	0.736884094485246
PRUPE_6G156900	PRUPE_6G156900	-0.1	0.998696915227065		
PRUPE_6G157000	PRUPE_6G157000			0.6	0.348731617083808
PRUPE_6G157200	PRUPE_6G157200			-0.2	0.884212713475405
PRUPE_6G157300	PRUPE_6G157300	-0.2	0.972465196756267	0.4	0.3827457457881
PRUPE_6G157800	PRUPE_6G157800	-0.1	0.952647107871377		
PRUPE_6G157900	PRUPE_6G157900	0.3	0.594414379146193	-0.5	0.301124900948512
PRUPE_6G158000	PRUPE_6G158000	-0.1	0.998696915227065	-0.2	0.703422639059423
PRUPE_6G158200	PRUPE_6G158200			-0.2	0.914358069793586
PRUPE_6G159100	PRUPE_6G159100	0.1	0.998696915227065		
PRUPE_6G159400	PRUPE_6G159400			0.2	0.788307861745833
PRUPE_6G159600	PRUPE_6G159600			-0.3	0.81342207216114
PRUPE_6G159700	PRUPE_6G159700			0.3	0.860256645315734
PRUPE_6G159800	PRUPE_6G159800			0.5	0.429607797058159
PRUPE_6G159900	PRUPE_6G159900			0.3	0.49832314888757
PRUPE_6G160000	PRUPE_6G160000			0.3	0.565716119234024
PRUPE_6G160100	PRUPE_6G160100			-0.8	0.0742559381363044
PRUPE_6G160200	PRUPE_6G160200			1.0	0.047445080033544
PRUPE_6G160300	PRUPE_6G160300			0.2	0.841102662974214
PRUPE_6G160700	PRUPE_6G160700			0.1	0.956584314835415
PRUPE_6G161000	PRUPE_6G161000	0.2	0.998696915227065	0.2	0.688385721967541
PRUPE_6G161100	PRUPE_6G161100	0.2	0.998696915227065	0.1	0.968522458908291
PRUPE_6G161200	PRUPE_6G161200			-0.8	0.445971913919227
PRUPE_6G161300	PRUPE_6G161300	-0.1	0.998696915227065	0.4	0.415761551221692
PRUPE_6G161400	PRUPE_6G161400			-0.3	0.590459727167381
PRUPE_6G161500	PRUPE_6G161500	0.1	0.998696915227065	-0.5	0.316609355369638
PRUPE_6G162000	PRUPE_6G162000	-0.2	0.998696915227065		
PRUPE_6G162100	PRUPE_6G162100			-0.9	0.00173002145858647
PRUPE_6G162200	PRUPE_6G162200	-0.1	0.998696915227065	0.1	0.940405614364441
PRUPE_6G162300	PRUPE_6G162300	-0.1	0.998696915227065	0.4	0.682064987094934
PRUPE_6G162400	PRUPE_6G162400	-0.2	0.998696915227065	-0.3	0.738662942709798
PRUPE_6G162500	PRUPE_6G162500	-0.2	0.998696915227065	0.1	0.893359008754
PRUPE_6G162600	PRUPE_6G162600			-0.3	0.649081758715494
PRUPE_6G162900	PRUPE_6G162900	-0.1	0.998696915227065	-0.2	0.515528513894338
PRUPE_6G163000	PRUPE_6G163000			0.3	0.586045938363561
PRUPE_6G163100	PRUPE_6G163100	-0.1	0.998696915227065	-0.1	0.975010957755348
PRUPE_6G163200	PRUPE_6G163200			-0.2	0.794009654240788
PRUPE_6G163300	PRUPE_6G163300	0.2	0.89261647295185	-0.3	0.3827457457881
PRUPE_6G163400	PRUPE_6G163400	-0.1	0.998696915227065	-0.5	0.00836854200241615
PRUPE_6G163600	PRUPE_6G163600			0.7	0.491715606927034
PRUPE_6G163700	PRUPE_6G163700			-0.3	0.754857802130874
PRUPE_6G163800	PRUPE_6G163800			0.4	0.524709032417154
PRUPE_6G163900	PRUPE_6G163900			0.2	0.865999684910194
PRUPE_6G164000	PRUPE_6G164000			0.3	0.687046508980187
PRUPE_6G164200	PRUPE_6G164200			-0.3	0.54044837932242
PRUPE_6G164500	PRUPE_6G164500	0.2	0.998696915227065	-0.7	0.169820631751527
PRUPE_6G164600	PRUPE_6G164600			0.1	0.881908678487666
PRUPE_6G165000	PRUPE_6G165000			-0.2	0.772290554007441
PRUPE_6G165100	PRUPE_6G165100			-0.2	0.824879571826161
PRUPE_6G165300	PRUPE_6G165300			0.2	0.872064067863089
PRUPE_6G165600	PRUPE_6G165600			0.1	0.953341322663514
PRUPE_6G165700	PRUPE_6G165700			0.8	0.402098093128276
PRUPE_6G165900	PRUPE_6G165900			0.1	0.927593916684517
PRUPE_6G166000	PRUPE_6G166000	-0.1	0.998696915227065		
PRUPE_6G166100	PRUPE_6G166100	0.3	0.779857136711729	0.7	0.490585403393418
PRUPE_6G166200	PRUPE_6G166200	-0.2	0.980718704001015	-0.4	0.405571686332663
PRUPE_6G166500	PRUPE_6G166500			-0.2	0.913147303296335
PRUPE_6G166800	PRUPE_6G166800			0.2	0.852433326894273
PRUPE_6G166900	PRUPE_6G166900	0.3	0.962062423098162	1.0	0.136687173852471
PRUPE_6G167100	PRUPE_6G167100			-0.5	0.374353458299004
PRUPE_6G167400	PRUPE_6G167400			0.3	0.81626303528673
PRUPE_6G167500	PRUPE_6G167500			-0.1	0.962506245024288
PRUPE_6G167600	PRUPE_6G167600			0.5	0.685667273666622
PRUPE_6G168000	PRUPE_6G168000	-0.2	0.983770195582392		
PRUPE_6G168200	PRUPE_6G168200			0.1	0.956836060405565
PRUPE_6G168300	PRUPE_6G168300	0.1	0.998696915227065	-0.4	0.334959679821505
PRUPE_6G168500	PRUPE_6G168500	-0.1	0.998696915227065		
PRUPE_6G168600	PRUPE_6G168600			0.3	0.475328727959931
PRUPE_6G169000	PRUPE_6G169000	0.1	0.998696915227065		
PRUPE_6G169300	PRUPE_6G169300			-0.3	0.668787250064732
PRUPE_6G169400	PRUPE_6G169400	0.2	0.926881816136491		
PRUPE_6G169600	PRUPE_6G169600			0.3	0.821168348780243
PRUPE_6G169700	PRUPE_6G169700			-0.3	0.794803951367609
PRUPE_6G170300	PRUPE_6G170300			0.2	0.778944046453277
PRUPE_6G171500	PRUPE_6G171500	0.2	0.892138814653653	-0.1	0.888996989028103
PRUPE_6G171600	PRUPE_6G171600	-0.1	0.998696915227065		
PRUPE_6G171700	PRUPE_6G171700	-0.1	0.998696915227065	-0.3	0.633586510793675
PRUPE_6G171800	PRUPE_6G171800	0.1	0.998696915227065	-0.2	0.794820528545769
PRUPE_6G171900	PRUPE_6G171900	0.1	0.998696915227065	-0.1	0.894704168885601
PRUPE_6G172000	PRUPE_6G172000	-0.3	0.863184877790091	0.2	0.738171522735087
PRUPE_6G172200	PRUPE_6G172200	-0.2	0.998696915227065	-0.6	0.0336352857939125
PRUPE_6G172300	PRUPE_6G172300	0.2	0.998696915227065	-0.1	0.889223853030237
PRUPE_6G172500	PRUPE_6G172500	-0.2	0.959538925579829		
PRUPE_6G172600	PRUPE_6G172600			-0.3	0.853934773123247
PRUPE_6G172800	PRUPE_6G172800	0.2	0.961266691403579	-0.3	0.573725509407709
PRUPE_6G172900	PRUPE_6G172900			-0.2	0.901532007663672
PRUPE_6G173100	PRUPE_6G173100	0.2	0.983770195582392	0.9	0.339757844956547
PRUPE_6G173200	PRUPE_6G173200	-0.1	0.998696915227065	0.4	0.548061552505719
PRUPE_6G173300	PRUPE_6G173300	0.5	0.221343319037863	0.2	0.895326790111619
PRUPE_6G173600	PRUPE_6G173600			0.3	0.618507399522296
PRUPE_6G173900	PRUPE_6G173900			0.1	0.954526637011781
PRUPE_6G174000	PRUPE_6G174000			-0.2	0.792232858744802
PRUPE_6G174100	PRUPE_6G174100			0.2	0.700103773634533
PRUPE_6G174300	PRUPE_6G174300			0.4	0.738060102851146
PRUPE_6G174400	PRUPE_6G174400			0.4	0.780774466237269
PRUPE_6G174500	PRUPE_6G174500			0.9	0.355931792268192
PRUPE_6G174800	PRUPE_6G174800			-0.3	0.628077776586336
PRUPE_6G175000	PRUPE_6G175000			-0.3	0.736939895035038
PRUPE_6G175300	PRUPE_6G175300	0.1	0.998696915227065		
PRUPE_6G175500	PRUPE_6G175500			-1.5	0.0241596322977742
PRUPE_6G175800	PRUPE_6G175800			-0.1	0.902897229941881
PRUPE_6G176600	PRUPE_6G176600			-0.1	0.900282842368131
PRUPE_6G176700	PRUPE_6G176700	0.4	0.155990428064492	-0.1	0.888996989028103
PRUPE_6G176900	PRUPE_6G176900			0.6	0.600436675907584
PRUPE_6G177000	PRUPE_6G177000			-0.4	0.500514368165609
PRUPE_6G177100	PRUPE_6G177100			-0.4	0.497546437023165
PRUPE_6G177200	PRUPE_6G177200	0.1	0.998696915227065	0.2	0.784248319391591
PRUPE_6G177300	PRUPE_6G177300			-0.1	0.947194730509549
PRUPE_6G177400	PRUPE_6G177400	0.2	0.98650603489159	-0.2	0.730130884126312
PRUPE_6G177500	PRUPE_6G177500			-0.4	0.666360738606218
PRUPE_6G177600	PRUPE_6G177600	-0.3	0.930234942477699	-0.3	0.721646379239767
PRUPE_6G177700	PRUPE_6G177700			0.2	0.900786369115862
PRUPE_6G177800	PRUPE_6G177800			-0.3	0.837341730224418
PRUPE_6G178100	PRUPE_6G178100			0.1	0.948420163668596
PRUPE_6G178200	PRUPE_6G178200			-0.7	0.0964747749282821
PRUPE_6G178400	PRUPE_6G178400	0.1	0.998696915227065	0.5	0.0965482128463514
PRUPE_6G178500	PRUPE_6G178500	0.1	0.998696915227065	-0.4	0.438522876185892
PRUPE_6G178600	PRUPE_6G178600	0.1	0.998696915227065	-0.3	0.758548060390036
PRUPE_6G178800	PRUPE_6G178800	-0.2	0.998696915227065	0.1	0.89272967750664
PRUPE_6G178900	PRUPE_6G178900	-0.1	0.998696915227065	0.3	0.736939895035038
PRUPE_6G179000	PRUPE_6G179000			0.3	0.56221574890347
PRUPE_6G179100	PRUPE_6G179100	0.4	0.78509664946479	0.5	0.514963404128077
PRUPE_6G179300	PRUPE_6G179300	-0.5	0.571907702907128	0.7	0.188457077883409
PRUPE_6G179400	PRUPE_6G179400	0.1	0.998696915227065		
PRUPE_6G179500	PRUPE_6G179500			-1.0	0.0336659125247532
PRUPE_6G179700	PRUPE_6G179700	-0.1	0.998696915227065	-0.4	0.63010482732942
PRUPE_6G179900	PRUPE_6G179900	-0.1	0.998696915227065	0.1	0.86702950359772
PRUPE_6G180000	PRUPE_6G180000			1.4	4.06555667082391E-4
PRUPE_6G180300	PRUPE_6G180300	-0.1	0.998696915227065		
PRUPE_6G180400	PRUPE_6G180400			-1.0	0.210666192280745
PRUPE_6G180500	PRUPE_6G180500	-0.5	0.0207938950162071	-0.1	0.937984113504239
PRUPE_6G180700	PRUPE_6G180700	0.3	0.419407630208013	0.1	0.848440562224886
PRUPE_6G180800	PRUPE_6G180800	0.2	0.998696915227065		
PRUPE_6G180900	PRUPE_6G180900			-0.5	0.316009471968956
PRUPE_6G181200	PRUPE_6G181200			0.3	0.862267925162085
PRUPE_6G181300	PRUPE_6G181300			-0.1	0.979605408115395
PRUPE_6G181400	PRUPE_6G181400			-0.1	0.922602179779277
PRUPE_6G181500	PRUPE_6G181500			0.9	0.351671720675508
PRUPE_6G181700	PRUPE_6G181700			0.2	0.867566409178466
PRUPE_6G181800	PRUPE_6G181800			0.5	0.262451544266873
PRUPE_6G182000	PRUPE_6G182000			-0.2	0.849243059939556
PRUPE_6G182600	PRUPE_6G182600	0.2	0.97946936113425	-0.1	0.928088571406639
PRUPE_6G182700	PRUPE_6G182700			0.7	0.561864010200109
PRUPE_6G182800	PRUPE_6G182800	-0.5	0.438237060114367	-0.3	0.68658045703731
PRUPE_6G183300	PRUPE_6G183300			-0.3	0.796853687509298
PRUPE_6G183500	PRUPE_6G183500			-0.9	0.321559826802399
PRUPE_6G184300	PRUPE_6G184300			0.5	0.716785578069872
PRUPE_6G184700	PRUPE_6G184700	-0.1	0.998696915227065	-0.1	0.89065014561094
PRUPE_6G184800	PRUPE_6G184800			-0.2	0.678242181176918
PRUPE_6G185000	PRUPE_6G185000			-0.5	0.667499608071163
PRUPE_6G185100	PRUPE_6G185100			-0.3	0.756509659438484
PRUPE_6G185200	PRUPE_6G185200	-0.2	0.998696915227065	-1.1	0.00325367420006316
PRUPE_6G185300	PRUPE_6G185300			-0.6	0.483611180234137
PRUPE_6G185400	PRUPE_6G185400			-0.9	0.0402842955327676
PRUPE_6G185500	PRUPE_6G185500			-1.7	5.59276667232996E-4
PRUPE_6G185600	PRUPE_6G185600			-0.4	0.679755458187081
PRUPE_6G185700	PRUPE_6G185700			-0.1	0.959634369079882
PRUPE_6G185800	PRUPE_6G185800			-0.6	0.597744489560337
PRUPE_6G186000	PRUPE_6G186000			-0.9	0.348731617083808
PRUPE_6G186100	PRUPE_6G186100			-0.9	0.027061482433732
PRUPE_6G186200	PRUPE_6G186200			0.2	0.883593069212236
PRUPE_6G186300	PRUPE_6G186300	0.1	0.998696915227065	0.2	0.76560070484947
PRUPE_6G186400	PRUPE_6G186400			0.1	0.895995333072495
PRUPE_6G186500	PRUPE_6G186500			0.5	0.545764375940231
PRUPE_6G186600	PRUPE_6G186600			-0.2	0.801561557166636
PRUPE_6G186700	PRUPE_6G186700			-0.1	0.887909296037138
PRUPE_6G186800	PRUPE_6G186800	-0.1	0.998696915227065	0.1	0.872064067863089
PRUPE_6G187000	PRUPE_6G187000	-0.2	0.928816639961922	-0.4	0.296010257626752
PRUPE_6G187100	PRUPE_6G187100	-0.2	0.973068338722628	-0.3	0.418315191038074
PRUPE_6G187200	PRUPE_6G187200			-0.3	0.863164149359879
PRUPE_6G187300	PRUPE_6G187300	-0.1	0.998696915227065	-0.6	0.176673143853896
PRUPE_6G187400	PRUPE_6G187400	-0.3	0.896858905581464	-0.5	0.388489969667783
PRUPE_6G187500	PRUPE_6G187500			0.1	0.91180757955796
PRUPE_6G187600	PRUPE_6G187600			0.3	0.673693411123928
PRUPE_6G187700	PRUPE_6G187700	-0.1	0.998696915227065	-0.1	0.895783524421895
PRUPE_6G187800	PRUPE_6G187800			-0.1	0.795174660444627
PRUPE_6G188000	PRUPE_6G188000	-0.4	0.183615397343198	-0.2	0.777351917220951
PRUPE_6G188100	PRUPE_6G188100			0.2	0.890554280890764
PRUPE_6G188300	PRUPE_6G188300			1.2	0.00248249348727001
PRUPE_6G188400	PRUPE_6G188400	-0.2	0.998696915227065	-0.5	0.279210560304634
PRUPE_6G188700	PRUPE_6G188700			-0.1	0.923345499636924
PRUPE_6G189000	PRUPE_6G189000	-0.1	0.998696915227065	-0.3	0.39561264701679
PRUPE_6G189500	PRUPE_6G189500			0.4	0.665571152875813
PRUPE_6G189600	PRUPE_6G189600			-0.4	0.288696496944181
PRUPE_6G189700	PRUPE_6G189700			0.4	0.695163826120187
PRUPE_6G190100	PRUPE_6G190100	-0.5	0.0728998806617388		
PRUPE_6G190500	PRUPE_6G190500	0.1	0.998696915227065		
PRUPE_6G190600	PRUPE_6G190600	0.2	0.903546645618656		
PRUPE_6G190700	PRUPE_6G190700			-0.6	0.454011056241352
PRUPE_6G190900	PRUPE_6G190900	0.2	0.998696915227065	-0.1	0.944673473237556
PRUPE_6G191000	PRUPE_6G191000			-0.2	0.780657514361651
PRUPE_6G191100	PRUPE_6G191100	-0.2	0.998696915227065	0.3	0.791551810561178
PRUPE_6G191200	PRUPE_6G191200			-0.1	0.893871412979785
PRUPE_6G191400	PRUPE_6G191400	0.1	0.998696915227065	-0.1	0.84196646997011
PRUPE_6G191500	PRUPE_6G191500			-1.7	7.35626631264976E-4
PRUPE_6G191600	PRUPE_6G191600	-0.1	0.998696915227065	-0.2	0.753876696489325
PRUPE_6G191700	PRUPE_6G191700	-0.2	0.998696915227065	-0.2	0.797482219539436
PRUPE_6G191800	PRUPE_6G191800			-0.4	0.594731215042698
PRUPE_6G192100	PRUPE_6G192100	0.1	0.998696915227065	-0.3	0.667097126970349
PRUPE_6G192200	PRUPE_6G192200	-0.6	0.109468715276832	-0.1	0.918370840418524
PRUPE_6G192300	PRUPE_6G192300	0.2	0.998696915227065	0.2	0.880067494717907
PRUPE_6G192500	PRUPE_6G192500			-0.2	0.88172885146796
PRUPE_6G192600	PRUPE_6G192600			-0.3	0.763916326965897
PRUPE_6G192700	PRUPE_6G192700	0.3	0.315928378732451	0.2	0.829733408803724
PRUPE_6G192800	PRUPE_6G192800	0.2	0.998696915227065	0.3	0.485689714763807
PRUPE_6G193100	PRUPE_6G193100			-0.1	0.851958312117195
PRUPE_6G193200	PRUPE_6G193200			-0.7	0.0608559573747802
PRUPE_6G193400	PRUPE_6G193400	-0.1	0.998696915227065	-0.2	0.820230575852844
PRUPE_6G193600	PRUPE_6G193600	0.6	0.244218490964612	0.8	0.0367155779479488
